h3,n_total,n_parking,severity_mean,severity_sum,n_days,peak_share,weekend_share,persistence,top_violation,area,junction,police_station,top_vehicle,lat,lon,cis_raw,CIS,class,rank,total_days
89618920803ffff,2,2,0.595,1.19,2,0.5,0.0,0.013245033112582781,PARKING IN A MAIN ROAD,Balagere,No Junction,Whitefield,MAXI-CAB,12.940591547372376,77.72042883104749,0.3883655629139073,3.91,Sporadic,1913,151
896189249abffff,2,2,0.595,1.19,2,0.5,0.0,0.013245033112582781,PARKING IN A MAIN ROAD,Nitesh Caesars Palace,No Junction,Thalagattapura,CAR,12.877115801938599,77.54719414664292,0.3883655629139073,3.91,Sporadic,1915,151
89618920aafffff,2,2,0.595,1.19,2,0.5,0.0,0.013245033112582781,PARKING IN A MAIN ROAD,DSR Vertex Apex,No Junction,Whitefield,CAR,12.957714820428073,77.71831352729274,0.3883655629139073,3.91,Sporadic,1914,151
896189253afffff,3,3,0.42,1.26,3,0.3333333333333333,0.0,0.019867549668874173,NO PARKING,Embassy Golf Links Business Park,No Junction,Ashok Nagar,MAXI-CAB,12.950535877553884,77.6380793136322,0.3806145695364238,3.84,Sporadic,1920,151
8961892e42fffff,3,3,0.42,1.26,3,0.3333333333333333,0.0,0.019867549668874173,NO PARKING,Doddanekundi,No Junction,Mahadevapura,CAR,12.980255683609306,77.69761121494706,0.3806145695364238,3.84,Sporadic,1921,151
8961892438bffff,3,3,0.42,1.26,3,0.3333333333333333,0.3333333333333333,0.019867549668874173,NO PARKING,Vijayshree Layout,No Junction,Madiwala,CAR,12.899287699514883,77.61915311569575,0.3806145695364238,3.84,Sporadic,1917,151
896189246afffff,3,3,0.5133333333333333,1.54,3,0.0,1.0,0.019867549668874173,NO PARKING,Bren Palms,No Junction,HSR Layout,MAXI-CAB,12.890628813657253,77.64549083783086,0.38061456953642386,3.84,Sporadic,1918,151
89618924907ffff,3,3,0.5133333333333333,1.54,3,0.0,0.3333333333333333,0.019867549668874173,NO PARKING,Centreo Apartment,No Junction,Thalagattapura,CAR,12.880319609396086,77.54784882245777,0.38061456953642386,3.84,Sporadic,1919,151
8960145ad13ffff,3,3,0.42,1.26,2,0.3333333333333333,0.0,0.013245033112582781,NO PARKING,Kengeri Satellite Town,No Junction,Kengeri,SCOOTER,12.916880304482222,77.4823299292208,0.3769430463576159,3.81,Sporadic,1922,151
8961892ccc3ffff,3,3,0.42,1.26,2,0.3333333333333333,0.6666666666666666,0.013245033112582781,NO PARKING,HBR Layout,No Junction,K.G. Halli,CAR,13.030748371366718,77.62920332466946,0.3769430463576159,3.81,Sporadic,1925,151
896016900a3ffff,3,3,0.42,1.26,2,0.3333333333333333,0.0,0.013245033112582781,NO PARKING,Bavapura,No Junction,Devanahalli Airport,CAR,13.195203297557807,77.69105457865219,0.3769430463576159,3.81,Sporadic,1923,151
89618925693ffff,3,3,0.42,1.26,2,0.3333333333333333,0.0,0.013245033112582781,NO PARKING,Sree Casa Grande,No Junction,HAL Old Airport,CAR,12.938578061849741,77.68906452798866,0.3769430463576159,3.81,Sporadic,1924,151
8961892583bffff,2,2,0.45499999999999996,0.9099999999999999,2,1.0,0.5,0.013245033112582781,NO PARKING,Lakkasandra,"BTP123 - 10th Cross, Wilson Garden",Adugodi,CAR,12.942132838420907,77.59700708550695,0.37123178807947016,3.76,Sporadic,1928,151
8961892ead7ffff,2,2,0.45499999999999996,0.9099999999999999,2,1.0,0.0,0.013245033112582781,NO PARKING,Bhuvanagari,No Junction,Banaswadi,CAR,13.012521847570758,77.64515324060379,0.37123178807947016,3.76,Sporadic,1929,151
8960145a1afffff,2,2,0.45499999999999996,0.9099999999999999,2,1.0,0.0,0.013245033112582781,NO PARKING,Ideal Home Township,No Junction,Kengeri,CAR,12.92852207207897,77.51558043447498,0.37123178807947016,3.76,Sporadic,1926,151
89618924837ffff,2,2,0.45499999999999996,0.9099999999999999,2,1.0,0.0,0.013245033112582781,NO PARKING,Prestige Falcon City,No Junction,Thalagattapura,CAR,12.88560669104336,77.56297134196342,0.37123178807947016,3.76,Sporadic,1927,151
8961892e2b7ffff,2,2,0.45499999999999996,0.9099999999999999,1,1.0,0.0,0.006622516556291391,NO PARKING,Devasandra Junction,No Junction,K.R. Pura,CAR,13.004875901647793,77.69140583883862,0.3676158940397351,3.73,Sporadic,1932,151
89618924a87ffff,2,2,0.45499999999999996,0.9099999999999999,1,1.0,0.0,0.006622516556291391,NO PARKING,Abhignas Misty Woods,"BTP161 - 15th Cross, 35th Main, JP Nagar",J.P. Nagar,CAR,12.90265329845601,77.57769249045654,0.3676158940397351,3.73,Sporadic,1931,151
896014591dbffff,2,2,0.45499999999999996,0.9099999999999999,1,1.0,0.0,0.006622516556291391,NO PARKING,Brigade Rubix,No Junction,Jalahalli,CAR,13.039579775992426,77.53546385456201,0.3676158940397351,3.73,Sporadic,1930,151
8961892599bffff,2,2,0.5599999999999999,1.1199999999999999,2,0.5,0.5,0.013245033112582781,NO PARKING,Corporation Layout,BTP225 - Geetha Junction,Jayanagara,CAR,12.927199042933143,77.58833188047339,0.3655205298013245,3.71,Sporadic,1936,151
8960145b68bffff,2,2,0.5599999999999999,1.1199999999999999,2,0.5,0.0,0.013245033112582781,NO PARKING,Nandi Durga Extension,No Junction,R.T. Nagar,CAR,12.996638131505161,77.59973009831326,0.3655205298013245,3.71,Sporadic,1934,151
8960145a5b3ffff,2,2,0.5599999999999999,1.1199999999999999,2,0.5,0.0,0.013245033112582781,NO PARKING,Shri Maheswari Nagar,No Junction,K.S. Layout,SCOOTER,12.909214389629607,77.53690484140128,0.3655205298013245,3.71,Sporadic,1933,151
896016966bbffff,2,2,0.5599999999999999,1.1199999999999999,2,0.5,0.0,0.013245033112582781,NO PARKING,Nehru Nagar Extension,No Junction,Yelahanka,PASSENGER AUTO,13.099253637991238,77.59543814578609,0.3655205298013245,3.71,Sporadic,1935,151
8961892f4d3ffff,1,1,0.9,0.9,1,1.0,0.0,0.006622516556291391,OBSTRUCTING DRIVER,Sumadhura Eden Garden,No Junction,Mahadevapura,HGV,13.028194477414731,77.74967168972462,0.36357615894039735,3.7,Sporadic,1937,151
89601458693ffff,3,3,0.49,1.47,3,0.0,0.0,0.019867549668874173,WRONG PARKING,Grih Lakshmi Layout,BTP207 - 8th Main Road Basaveshwara Nagar,Vijayanagara,MAXI-CAB,12.99147746959238,77.5424831379436,0.3633139072847682,3.69,Sporadic,1938,151
896014586dbffff,3,3,0.49,1.47,3,0.0,0.3333333333333333,0.019867549668874173,WRONG PARKING,Dr M Munivenkataswamy Circle,"BTP026 - 1st Block Junction, Rajajinagar",Rajajinagar,MOPED,13.002147577481416,77.54747301273494,0.3633139072847682,3.69,Sporadic,1939,151
8961892e1cbffff,3,3,0.49,1.47,2,0.0,1.0,0.013245033112582781,WRONG PARKING,Vighyan Nagar,No Junction,Mahadevapura,SCOOTER,12.988877377259485,77.67968484655987,0.3598092715231788,3.66,Sporadic,1944,151
89618924423ffff,3,3,0.49,1.47,2,0.0,0.0,0.013245033112582781,WRONG PARKING,Shree Nivas,No Junction,Hulimavu,PRIVATE BUS,12.873545511268109,77.63918125027635,0.3598092715231788,3.66,Sporadic,1940,151
89618925ed7ffff,3,3,0.49,1.47,2,0.0,0.0,0.013245033112582781,WRONG PARKING,Anjaneya Swamy Extension,No Junction,Ashok Nagar,LGV,12.945214846056237,77.63136671741293,0.3598092715231788,3.66,Sporadic,1941,151
8961892c377ffff,3,3,0.49,1.47,2,0.0,0.0,0.013245033112582781,WRONG PARKING,Gowdas Sri A Hanumanthagowda Circle,No Junction,Hennuru,SCOOTER,13.064916960189722,77.64182756538531,0.3598092715231788,3.66,Sporadic,1942,151
8961892ccb7ffff,3,3,0.49,1.47,2,0.0,0.0,0.013245033112582781,WRONG PARKING,Sowkar Nagar,No Junction,K.G. Halli,LGV,13.020101859270747,77.61577701890161,0.3598092715231788,3.66,Sporadic,1943,151
8961892e263ffff,3,3,0.49,1.47,2,0.0,0.0,0.013245033112582781,WRONG PARKING,Anandapuram Circle,No Junction,K.R. Pura,LGV,13.02305248961749,77.69232010873029,0.3598092715231788,3.66,Sporadic,1945,151
89618925dafffff,3,3,0.49,1.47,1,0.0,0.0,0.006622516556291391,WRONG PARKING,Bengaluru,"BTP197 - 9th Cross, 24th Main, JP Nagar",J.P. Nagar,CAR,12.913292563631629,77.59110662252102,0.3563046357615894,3.63,Sporadic,1956,151
8961892cdc3ffff,3,3,0.49,1.47,1,0.0,0.0,0.006622516556291391,WRONG PARKING,MM Layout,No Junction,K.G. Halli,CAR,13.023333409293695,77.60800531708546,0.3563046357615894,3.63,Sporadic,1958,151
8960145a56bffff,3,3,0.49,1.47,1,0.0,0.0,0.006622516556291391,WRONG PARKING,Kerekodi Palya,No Junction,Banashankari,SCOOTER,12.929523312436247,77.53543848578788,0.3563046357615894,3.63,Sporadic,1950,151
8961892e3bbffff,3,3,0.49,1.47,1,0.0,0.0,0.006622516556291391,WRONG PARKING,Kotturu,No Junction,Banaswadi,PASSENGER AUTO,13.001730325195785,77.67388049864707,0.3563046357615894,3.63,Sporadic,1959,151
8960145a853ffff,3,3,0.49,1.47,1,0.0,0.0,0.006622516556291391,WRONG PARKING,BDA Layout,No Junction,Jnanabharathi,LORRY/GOODS VEHICLE,12.94676405097899,77.4912357092,0.3563046357615894,3.63,Sporadic,1951,151
8960169658fffff,3,3,0.49,1.47,1,0.0,0.0,0.006622516556291391,WRONG PARKING,Anand Layout,No Junction,Kodigehalli,CAR,13.07046271278136,77.57268243187136,0.3563046357615894,3.63,Sporadic,1952,151
896189272d3ffff,3,3,0.49,1.47,1,0.0,0.0,0.006622516556291391,WRONG PARKING,Joval Farms,No Junction,Bellandur,CAR,12.90856316460729,77.70541702773797,0.3563046357615894,3.63,Sporadic,1957,151
89601459e27ffff,3,3,0.49,1.47,1,0.0,1.0,0.006622516556291391,WRONG PARKING,Manjunathanagara New Extension,No Junction,Chikkabanavara,SCOOTER,13.052505416516237,77.49598482769356,0.3563046357615894,3.63,Sporadic,1947,151
89618921907ffff,3,3,0.49,1.47,1,0.0,0.0,0.006622516556291391,WRONG PARKING,Embassy Crest,No Junction,Mahadevapura,LGV,12.984423889569229,77.72660897456475,0.3563046357615894,3.63,Sporadic,1953,151
8961892466fffff,3,3,0.49,1.47,1,0.0,0.0,0.006622516556291391,WRONG PARKING,Purva Vantage,No Junction,HSR Layout,CAR,12.905598207767643,77.64574510631964,0.3563046357615894,3.63,Sporadic,1954,151
8960145a0d7ffff,3,3,0.49,1.47,1,0.0,0.0,0.006622516556291391,WRONG PARKING,Hanumantha Nagar,No Junction,Banashankari,SCOOTER,12.938018332387514,77.55121594961122,0.3563046357615894,3.63,Sporadic,1948,151
8961892eac7ffff,3,3,0.49,1.47,1,0.0,0.0,0.006622516556291391,WRONG PARKING,Subbannapalya Extension,No Junction,Banaswadi,SCOOTER,13.014668054063952,77.64278081366756,0.3563046357615894,3.63,Sporadic,1961,151
89601458edbffff,3,3,0.49,1.47,1,0.0,1.0,0.006622516556291391,WRONG PARKING,Vidyamanya Nagar West,No Junction,Kamakshipalya,MOTOR CYCLE,13.002321198640136,77.48854423565031,0.3563046357615894,3.63,Sporadic,1946,151
896189258d3ffff,3,3,0.49,1.47,1,0.0,1.0,0.006622516556291391,WRONG PARKING,Netravati Enclave,No Junction,Adugodi,CAR,12.938867112998508,77.61320118135501,0.3563046357615894,3.63,Sporadic,1955,151
8961892e4cbffff,3,3,0.49,1.47,1,0.0,0.0,0.006622516556291391,WRONG PARKING,Global Data Centre Campus,No Junction,Mahadevapura,CAR,12.98124983644342,77.71751382755245,0.3563046357615894,3.63,Sporadic,1960,151
8960145a48bffff,3,3,0.49,1.47,1,0.0,1.0,0.006622516556291391,WRONG PARKING,Kadirenahalli New Colony,No Junction,Banashankari,CAR,12.921939716963566,77.56478152767373,0.3563046357615894,3.63,Sporadic,1949,151
8960145848bffff,3,3,0.4666666666666666,1.4,3,0.0,0.3333333333333333,0.019867549668874173,WRONG PARKING,Gangadhara Layout,"BTP025 - Puttamma Choultry, Nagarbhavi",Vijayanagara,CAR,12.974400641014112,77.53618449751255,0.3460132450331126,3.54,Sporadic,1962,151
89601459e6bffff,3,3,0.4666666666666666,1.4,3,0.0,0.3333333333333333,0.019867549668874173,WRONG PARKING,Concorde Spring Meadows,No Junction,Chikkabanavara,CAR,13.064234800660216,77.5039957524615,0.3460132450331126,3.54,Sporadic,1963,151
8961892f50fffff,3,3,0.4666666666666666,1.4,3,0.0,0.3333333333333333,0.019867549668874173,WRONG PARKING,Ashok Nagar,No Junction,K.R. Pura,CAR,13.025110407507348,77.71525610741216,0.3460132450331126,3.54,Sporadic,1966,151
8961892449bffff,3,3,0.4666666666666666,1.4,3,0.0,1.0,0.019867549668874173,WRONG PARKING,Pragathi Extension,No Junction,Electronic City,MAXI-CAB,12.86706435539242,77.6547223969171,0.3460132450331126,3.54,Sporadic,1964,151
89618925e07ffff,3,3,0.4666666666666666,1.4,3,0.0,0.0,0.019867549668874173,WRONG PARKING,Dr Ambedkar Nagar,No Junction,Adugodi,MAXI-CAB,12.94739273847927,77.62056806812234,0.3460132450331126,3.54,Sporadic,1965,151
8960145951bffff,2,2,0.42,0.84,2,1.0,0.0,0.013245033112582781,NO PARKING,Sri Vijayamaruthi Circle,No Junction,Yeshwanthpura,CAR,13.024598030491058,77.5436361856592,0.3426754966887417,3.51,Sporadic,1969,151
89618925887ffff,3,3,0.4666666666666666,1.4,2,0.0,0.0,0.013245033112582781,WRONG PARKING,Sadduguntepalya,"BTP127 - Sagar Hospital, Jayanagar",Mico Layout,CAR,12.9324886191349,77.6034642895485,0.34267549668874164,3.51,Sporadic,1971,151
8960144b5afffff,3,3,0.4666666666666666,1.4,2,0.0,0.0,0.013245033112582781,WRONG PARKING,Rajadhani Layout,No Junction,No Police Station,HGV,13.070781839738174,77.44639055381762,0.34267549668874164,3.51,Sporadic,1967,151
8960169600fffff,2,2,0.42,0.84,2,1.0,0.0,0.013245033112582781,NO PARKING,Mandalkunte Village,No Junction,Yelahanka,CAR,13.100381194043093,77.57318380402042,0.3426754966887417,3.51,Sporadic,1970,151
89601458643ffff,3,3,0.4666666666666666,1.4,2,0.0,0.0,0.013245033112582781,WRONG PARKING,AGB Colony,No Junction,Rajajinagar,CAR,13.008580265964847,77.54036183251075,0.34267549668874164,3.51,Sporadic,1968,151
8960145906fffff,2,2,0.6950000000000001,1.3900000000000001,2,0.0,0.0,0.013245033112582781,OBSTRUCTING DRIVER,Bengaluru North City Corporation,No Junction,Jalahalli,HGV,13.055596944867375,77.53873810173015,0.34022781456953644,3.49,Sporadic,1972,151
89618920a4fffff,2,2,0.42,0.84,1,1.0,0.0,0.006622516556291391,NO PARKING,John F Welch Technology Centre,No Junction,Whitefield,MAXI-CAB,12.972655969950111,77.72700853639721,0.33933774834437086,3.48,Sporadic,1980,151
89601692a4bffff,3,3,0.4666666666666666,1.4,1,0.0,0.0,0.006622516556291391,WRONG PARKING,Muthugada Halli,No Junction,Chikkajala,CAR,13.183485451602257,77.67457767744605,0.33933774834437086,3.48,Sporadic,1979,151
8960145a5a3ffff,2,2,0.42,0.84,1,1.0,0.0,0.006622516556291391,NO PARKING,Poornapragna Housing Society Layout,No Junction,K.S. Layout,CAR,12.911360030421843,77.53453534140478,0.33933774834437086,3.48,Sporadic,1977,151
89618925cc3ffff,2,2,0.42,0.84,1,1.0,0.0,0.006622516556291391,NO PARKING,Kudremukh Colony,No Junction,Adugodi,MOTOR CYCLE,12.92598476642781,77.62742920791247,0.33933774834437086,3.48,Sporadic,1981,151
89618925d47ffff,2,2,0.7,1.4,1,0.0,1.0,0.006622516556291391,PARKING IN A MAIN ROAD,Jalabhavana Layout,"BTP127 - Sagar Hospital, Jayanagar",Jayanagara,HGV,12.925021578537596,77.59912614063121,0.33933774834437086,3.48,Sporadic,1982,151
89601458053ffff,2,2,0.42,0.84,1,1.0,0.0,0.006622516556291391,NO PARKING,Kempegowda Layout,No Junction,Peenya,LGV,12.999020366399819,77.52155855148634,0.33933774834437086,3.48,Sporadic,1973,151
8961892e4d3ffff,2,2,0.42,0.84,1,1.0,1.0,0.006622516556291391,NO PARKING,Whitefield,No Junction,Whitefield,CAR,12.97589514713052,77.71922951879687,0.33933774834437086,3.48,Sporadic,1985,151
8961892abb3ffff,2,2,0.7,1.4,1,0.0,0.0,0.006622516556291391,PARKING IN A MAIN ROAD,SBR Magnus,No Junction,K.R. Pura,CAR,13.05061149463281,77.76272465903723,0.33933774834437086,3.48,Sporadic,1983,151
89601690267ffff,2,2,0.7,1.4,1,0.0,0.0,0.006622516556291391,PARKING IN A MAIN ROAD,GMC Aerosquare,No Junction,Devanahalli Airport,PRIVATE BUS,13.23154664040645,77.69288431702596,0.33933774834437086,3.48,Sporadic,1978,151
8961892f61bffff,2,2,0.7,1.4,1,0.0,0.0,0.006622516556291391,PARKING IN A MAIN ROAD,Bommenahalli,No Junction,K.R. Pura,LORRY/GOODS VEHICLE,13.053878517321229,77.74649916463451,0.33933774834437086,3.48,Sporadic,1987,151
8961892f66bffff,2,2,0.7,1.4,1,0.0,0.0,0.006622516556291391,PARKING IN A MAIN ROAD,Brigade Calista,No Junction,K.R. Pura,CAR,13.06352776541116,77.74003355052068,0.33933774834437086,3.48,Sporadic,1988,151
8961892d88fffff,2,2,0.42,0.84,1,1.0,1.0,0.006622516556291391,NO PARKING,Prestine Meadows,No Junction,Hennuru,CAR,13.092726811829365,77.63627660347774,0.33933774834437086,3.48,Sporadic,1984,151
89601459043ffff,2,2,0.7,1.4,1,0.0,0.0,0.006622516556291391,PARKING IN A MAIN ROAD,Dr Rajaramanna Circle,No Junction,Jalahalli,CAR,13.053430369206774,77.5495311843226,0.33933774834437086,3.48,Sporadic,1975,151
8961892ea7bffff,2,2,0.42,0.84,1,1.0,1.0,0.006622516556291391,NO PARKING,Jalvayu Vihar,No Junction,Banaswadi,MOTOR CYCLE,13.0243111596252,77.63632026735259,0.33933774834437086,3.48,Sporadic,1986,151
896014582c3ffff,2,2,0.7,1.4,1,0.0,1.0,0.006622516556291391,PARKING IN A MAIN ROAD,Karnataka Slum Development Board Bangalore,No Junction,Rajajinagar,CAR,13.016096356175884,77.52785584523718,0.33933774834437086,3.48,Sporadic,1974,151
89601459337ffff,2,2,0.42,0.84,1,1.0,1.0,0.006622516556291391,NO PARKING,Shettihalli,No Junction,Chikkabanavara,CAR,13.057785149853338,77.51952572048737,0.33933774834437086,3.48,Sporadic,1976,151
8960145a6afffff,3,3,0.44333333333333336,1.33,3,0.0,0.3333333333333333,0.019867549668874173,NO PARKING,Hanumanthanagar,No Junction,Basavanagudi,CAR,12.943338802880735,77.55792096003799,0.328712582781457,3.39,Sporadic,1989,151
8961892ee6fffff,3,3,0.44333333333333336,1.33,2,0.0,0.6666666666666666,0.013245033112582781,NO PARKING,Abbaiah Reddy Layout,No Junction,Banaswadi,CAR,13.010375555198504,77.64752569757226,0.32554172185430463,3.36,Sporadic,1990,151
89601459c93ffff,2,2,0.49,0.98,2,0.5,0.0,0.013245033112582781,WRONG PARKING,Chakkasandra,No Junction,Peenya,CAR,13.021491078028264,77.50930249946907,0.31983046357615896,3.31,Sporadic,1993,151
8960145a207ffff,2,2,0.49,0.98,2,0.5,0.5,0.013245033112582781,WRONG PARKING,Arafath Nagar,No Junction,Magadi Road,MOTOR CYCLE,12.9626179477069,77.54500993087669,0.31983046357615896,3.31,Sporadic,1994,151
8961892722fffff,2,2,0.49,0.98,2,0.5,1.0,0.013245033112582781,WRONG PARKING,Sattva Senorita,No Junction,Bellandur,CAR,12.912930808664896,77.68380658230937,0.31983046357615896,3.31,Sporadic,1999,151
8961892e107ffff,2,2,0.49,0.98,2,0.5,0.0,0.013245033112582781,WRONG PARKING,Sai Teja Fair Bower,No Junction,Banaswadi,CAR,12.984643968090582,77.66756505593659,0.31983046357615896,3.31,Sporadic,2002,151
8961892ccbbffff,2,2,0.49,0.98,2,0.5,0.5,0.013245033112582781,WRONG PARKING,Litkar Colony,No Junction,K.G. Halli,MOTOR CYCLE,13.02436578959521,77.61946144845776,0.31983046357615896,3.31,Sporadic,2001,151
8961892f50bffff,2,2,0.49,0.98,2,0.5,0.0,0.013245033112582781,WRONG PARKING,Kodandaram,No Junction,K.R. Pura,HGV,13.02616910807887,77.71828804688661,0.31983046357615896,3.31,Sporadic,2004,151
89618924a23ffff,2,2,0.49,0.98,2,0.5,0.5,0.013245033112582781,WRONG PARKING,Teachers Colony,BTP157 - Kadirenahalli Cross,K.S. Layout,CAR,12.911239225578086,77.56821165296498,0.31983046357615896,3.31,Sporadic,1997,151
89601696637ffff,2,2,0.49,0.98,2,0.5,0.0,0.013245033112582781,WRONG PARKING,East Colony,No Junction,Yelahanka,MOTOR CYCLE,13.102480346499506,77.58766600938019,0.31983046357615896,3.31,Sporadic,1996,151
8961892c993ffff,2,2,0.49,0.98,2,0.5,0.5,0.013245033112582781,WRONG PARKING,Papanna Block,No Junction,Hebbala,CAR,13.028735448516466,77.58943618635134,0.31983046357615896,3.31,Sporadic,2000,151
896016965abffff,2,2,0.49,0.98,2,0.5,0.5,0.013245033112582781,WRONG PARKING,Uthallappa Layout,No Junction,Kodigehalli,CAR,13.071546164552588,77.56728412122767,0.31983046357615896,3.31,Sporadic,1995,151
89618924cafffff,2,2,0.49,0.98,2,0.5,1.0,0.013245033112582781,WRONG PARKING,Jambhusavari Dinne,No Junction,Thalagattapura,CAR,12.868430955996756,77.58193109682601,0.31983046357615896,3.31,Sporadic,1998,151
8961892ea17ffff,2,2,0.49,0.98,2,0.5,0.5,0.013245033112582781,WRONG PARKING,Arogyappa Layout,No Junction,Banaswadi,CAR,13.012550144259501,77.6367229218136,0.31983046357615896,3.31,Sporadic,2003,151
8960145948fffff,2,2,0.49,0.98,2,0.5,0.5,0.013245033112582781,WRONG PARKING,CV Raman Road,No Junction,Sadashivanagar,CAR,13.02560791209209,77.56350681024676,0.31983046357615896,3.31,Sporadic,1991,151
8960145965bffff,2,2,0.49,0.98,2,0.5,0.0,0.013245033112582781,WRONG PARKING,Hanumaiah Layout,No Junction,Kodigehalli,CAR,13.061910946948222,77.57374280943746,0.31983046357615896,3.31,Sporadic,1992,151
89601459d83ffff,2,2,0.49,0.98,1,0.5,0.0,0.006622516556291391,WRONG PARKING,Tigalarapalya,No Junction,Kamakshipalya,GOODS AUTO,13.016215248477769,77.48576727436439,0.3167152317880795,3.28,Sporadic,2005,151
8960145a8dbffff,3,3,0.42,1.26,3,0.0,1.0,0.019867549668874173,NO PARKING,Jagajyothi Layout,No Junction,Jnanabharathi,CAR,12.942475691753831,77.4959735697611,0.3114119205298013,3.23,Sporadic,2008,151
8960145a4d3ffff,3,3,0.42,1.26,3,0.0,0.3333333333333333,0.019867549668874173,NO PARKING,Karisandra,"BTP114 - KR Road Junction, Near JSS",Banashankari,CAR,12.924055648994651,77.5708322513496,0.3114119205298013,3.23,Sporadic,2007,151
8960145a0a3ffff,3,3,0.42,1.26,3,0.0,0.6666666666666666,0.019867549668874173,NO PARKING,Dwarka Nagar,No Junction,Banashankari,MAXI-CAB,12.9337851690507,77.53911739320513,0.3114119205298013,3.23,Sporadic,2006,151
896016961a3ffff,3,3,0.42,1.26,2,0.0,0.0,0.013245033112582781,NO PARKING,BML Palms Apartment,No Junction,Yelahanka,CAR,13.083345770004588,77.55003014908033,0.30840794701986757,3.2,Sporadic,2010,151
89618925833ffff,3,3,0.42,1.26,2,0.0,0.0,0.013245033112582781,NO PARKING,Hombegowda Nagar,BTP126 - Dairy Circle,Wilson Garden,PASSENGER AUTO,12.93892833817963,77.5963514046451,0.30840794701986757,3.2,Sporadic,2011,151
8961892f42bffff,3,3,0.42,1.26,2,0.0,0.0,0.013245033112582781,NO PARKING,NS Paradise Township,No Junction,K.R. Pura,MAXI-CAB,13.033610346116774,77.73107529488969,0.30840794701986757,3.2,Sporadic,2014,151
